author,word,wordCount,totalWords,articleCount,totalArticles
MatthewBunce,electronic,5,24115,5,50
MatthewBunce,telephone,5,24115,4,50
MatthewBunce,dealing,3,24115,3,50
MatthewBunce,months,8,24115,7,50
MatthewBunce,late,35,24115,26,50
MatthewBunce,meet,7,24115,6,50
MatthewBunce,review,14,24115,11,50
MatthewBunce,july,10,24115,8,50
MatthewBunce,final,5,24115,5,50
MatthewBunce,needed,7,24115,7,50
MatthewBunce,ministerial,3,24115,3,50
MatthewBunce,approval,3,24115,3,50
MatthewBunce,million,49,24115,27,50
MatthewBunce,mid,49,24115,20,50
MatthewBunce,october,42,24115,25,50
MatthewBunce,changes,14,24115,9,50
MatthewBunce,management,7,24115,6,50
MatthewBunce,rules,14,24115,6,50
MatthewBunce,yves,7,24115,7,50
MatthewBunce,marie,8,24115,8,50
MatthewBunce,koissy,10,24115,7,50
MatthewBunce,new,40,24115,25,50
MatthewBunce,president,20,24115,14,50
MatthewBunce,approved,7,24115,7,50
MatthewBunce,confirmed,3,24115,3,50
MatthewBunce,export,68,24115,30,50
MatthewBunce,contracts,39,24115,17,50
MatthewBunce,price,48,24115,18,50
MatthewBunce,quantity,4,24115,1,50
MatthewBunce,bids,3,24115,3,50
MatthewBunce,total,39,24115,26,50
MatthewBunce,sales,12,24115,7,50
MatthewBunce,session,4,24115,3,50
MatthewBunce,source,26,24115,11,50
MatthewBunce,market,40,24115,19,50
MatthewBunce,sale,4,24115,3,50
MatthewBunce,time,16,24115,13,50
MatthewBunce,place,18,24115,16,50
MatthewBunce,high,12,24115,11,50
MatthewBunce,right,5,24115,4,50
MatthewBunce,lot,11,24115,10,50
MatthewBunce,speculation,4,24115,3,50
MatthewBunce,best,3,24115,3,50
MatthewBunce,information,7,24115,5,50
MatthewBunce,hand,5,24115,4,50
MatthewBunce,smaller,10,24115,7,50
MatthewBunce,cooperatives,5,24115,4,50
MatthewBunce,financial,3,24115,3,50
MatthewBunce,international,28,24115,17,50
MatthewBunce,markets,9,24115,6,50
MatthewBunce,contract,18,24115,13,50
MatthewBunce,monetary,4,24115,4,50
MatthewBunce,fund,7,24115,7,50
MatthewBunce,washington,3,24115,3,50
MatthewBunce,raised,3,24115,3,50
MatthewBunce,season,63,24115,30,50
MatthewBunce,open,6,24115,6,50
MatthewBunce,announced,3,24115,3,50
MatthewBunce,despite,10,24115,9,50
MatthewBunce,leave,7,24115,5,50
MatthewBunce,return,7,24115,7,50
MatthewBunce,end,41,24115,25,50
MatthewBunce,month,17,24115,14,50
MatthewBunce,complained,4,24115,4,50
MatthewBunce,european,13,24115,10,50
MatthewBunce,backed,5,24115,5,50
MatthewBunce,firms,5,24115,5,50
MatthewBunce,earlier,6,24115,6,50
MatthewBunce,year,117,24115,43,50
MatthewBunce,win,8,24115,8,50
MatthewBunce,rule,6,24115,4,50
MatthewBunce,existing,6,24115,6,50
MatthewBunce,sell,5,24115,4,50
MatthewBunce,produce,9,24115,7,50
MatthewBunce,daily,6,24115,6,50
MatthewBunce,sessions,4,24115,3,50
MatthewBunce,terms,8,24115,8,50
MatthewBunce,second,17,24115,14,50
MatthewBunce,offer,4,24115,2,50
MatthewBunce,left,9,24115,9,50
MatthewBunce,goes,3,24115,3,50
MatthewBunce,buyers,73,24115,21,50
MatthewBunce,tonnes,182,24115,35,50
MatthewBunce,sold,17,24115,10,50
MatthewBunce,forward,10,24115,6,50
MatthewBunce,opening,4,24115,4,50
MatthewBunce,expect,16,24115,13,50
MatthewBunce,crop,113,24115,29,50
MatthewBunce,entirely,3,24115,3,50
MatthewBunce,condition,3,24115,3,50
MatthewBunce,negotiations,3,24115,2,50
MatthewBunce,given,5,24115,5,50
MatthewBunce,depending,5,24115,4,50
MatthewBunce,london,5,24115,4,50
MatthewBunce,trader,7,24115,6,50
MatthewBunce,man,15,24115,9,50
MatthewBunce,report,12,24115,7,50
MatthewBunce,august,6,24115,5,50
MatthewBunce,previous,5,24115,5,50
MatthewBunce,figure,9,24115,8,50
MatthewBunce,really,8,24115,7,50
MatthewBunce,known,5,24115,5,50
MatthewBunce,closer,7,24115,7,50
MatthewBunce,cfa,53,24115,19,50
MatthewBunce,francs,12,24115,8,50
MatthewBunce,abidjan,76,24115,42,50
MatthewBunce,newsroom,38,24115,38,50
MatthewBunce,cut,31,24115,14,50
MatthewBunce,freight,25,24115,10,50
MatthewBunce,slightly,3,24115,3,50
MatthewBunce,decision,10,24115,9,50
MatthewBunce,rates,52,24115,18,50
MatthewBunce,likely,9,24115,8,50
MatthewBunce,hold,6,24115,6,50
MatthewBunce,shipments,34,24115,13,50
MatthewBunce,did,8,24115,8,50
MatthewBunce,shipping,42,24115,13,50
MatthewBunce,lines,7,24115,5,50
MatthewBunce,start,13,24115,13,50
MatthewBunce,licences,17,24115,7,50
MatthewBunce,finances,3,24115,3,50
MatthewBunce,added,50,24115,32,50
MatthewBunce,costs,14,24115,8,50
MatthewBunce,accounts,4,24115,4,50
MatthewBunce,change,13,24115,9,50
MatthewBunce,small,17,24115,11,50
MatthewBunce,major,7,24115,7,50
MatthewBunce,manager,22,24115,10,50
MatthewBunce,bit,5,24115,4,50
MatthewBunce,liberalisation,14,24115,9,50
MatthewBunce,large,34,24115,19,50
MatthewBunce,don,6,24115,5,50
MatthewBunce,think,9,24115,6,50
MatthewBunce,certainly,4,24115,4,50
MatthewBunce,half,4,24115,3,50
MatthewBunce,percent,118,24115,36,50
MatthewBunce,uncertainty,3,24115,3,50
MatthewBunce,official,19,24115,12,50
MatthewBunce,forms,3,24115,2,50
MatthewBunce,data,17,24115,11,50
MatthewBunce,cargo,8,24115,4,50
MatthewBunce,applied,9,24115,6,50
MatthewBunce,meeting,19,24115,10,50
MatthewBunce,trade,8,24115,8,50
MatthewBunce,body,6,24115,6,50
MatthewBunce,decide,3,24115,3,50
MatthewBunce,argue,3,24115,3,50
MatthewBunce,know,7,24115,7,50
MatthewBunce,want,11,24115,10,50
MatthewBunce,separate,4,24115,4,50
MatthewBunce,conference,6,24115,6,50
MatthewBunce,rate,14,24115,8,50
MatthewBunce,trying,3,24115,3,50
MatthewBunce,blocked,4,24115,4,50
MatthewBunce,early,41,24115,24,50
MatthewBunce,november,64,24115,27,50
MatthewBunce,rejected,3,24115,2,50
MatthewBunce,europe,8,24115,6,50
MatthewBunce,set,40,24115,25,50
MatthewBunce,seven,5,24115,4,50
MatthewBunce,agreed,21,24115,12,50
MatthewBunce,tonne,24,24115,14,50
MatthewBunce,heard,3,24115,3,50
MatthewBunce,forum,4,24115,4,50
MatthewBunce,gepex,7,24115,6,50
MatthewBunce,problems,17,24115,15,50
MatthewBunce,difficult,7,24115,5,50
MatthewBunce,make,7,24115,6,50
MatthewBunce,transport,7,24115,6,50
MatthewBunce,ministry,3,24115,3,50
MatthewBunce,does,4,24115,4,50
MatthewBunce,mean,11,24115,11,50
MatthewBunce,northern,13,24115,9,50
MatthewBunce,unchanged,8,24115,7,50
MatthewBunce,british,7,24115,7,50
MatthewBunce,french,23,24115,11,50
MatthewBunce,ports,14,24115,11,50
MatthewBunce,sponsored,6,24115,6,50
MatthewBunce,aimed,5,24115,5,50
MatthewBunce,increasing,4,24115,4,50
MatthewBunce,commodity,4,24115,3,50
MatthewBunce,efficiency,5,24115,2,50
MatthewBunce,prices,66,24115,22,50
MatthewBunce,caisse,6,24115,6,50
MatthewBunce,money,9,24115,7,50
MatthewBunce,getting,4,24115,4,50
MatthewBunce,lower,9,24115,6,50
MatthewBunce,announcement,3,24115,3,50
MatthewBunce,including,11,24115,10,50
MatthewBunce,farmgate,14,24115,12,50
MatthewBunce,expected,63,24115,34,50
MatthewBunce,week,42,24115,24,50
MatthewBunce,industry,49,24115,20,50
MatthewBunce,going,14,24115,13,50
MatthewBunce,farmer,4,24115,3,50
MatthewBunce,rise,13,24115,10,50
MatthewBunce,kilo,19,24115,12,50
MatthewBunce,bagged,6,24115,6,50
MatthewBunce,producer,12,24115,9,50
MatthewBunce,fall,3,24115,3,50
MatthewBunce,remain,8,24115,8,50
MatthewBunce,tax,15,24115,5,50
MatthewBunce,slashed,3,24115,3,50
MatthewBunce,producers,18,24115,7,50
MatthewBunce,agree,3,24115,3,50
MatthewBunce,output,36,24115,18,50
MatthewBunce,use,7,24115,4,50
MatthewBunce,non,15,24115,10,50
MatthewBunce,fats,3,24115,1,50
MatthewBunce,chocolate,6,24115,4,50
MatthewBunce,union,5,24115,4,50
MatthewBunce,commodities,11,24115,10,50
MatthewBunce,minister,19,24115,16,50
MatthewBunce,monday,6,24115,4,50
MatthewBunce,afford,3,24115,2,50
MatthewBunce,buying,27,24115,17,50
MatthewBunce,gauze,26,24115,10,50
MatthewBunce,head,7,24115,5,50
MatthewBunce,cpa,7,24115,1,50
MatthewBunce,council,3,24115,1,50
MatthewBunce,sidelines,4,24115,4,50
MatthewBunce,day,7,24115,7,50
MatthewBunce,gabon,4,24115,4,50
MatthewBunce,demand,15,24115,9,50
MatthewBunce,allowing,3,24115,3,50
MatthewBunce,countries,13,24115,9,50
MatthewBunce,needs,5,24115,5,50
MatthewBunce,oil,23,24115,7,50
MatthewBunce,malaysia,5,24115,1,50
MatthewBunce,dropped,4,24115,4,50
MatthewBunce,fat,3,24115,3,50
MatthewBunce,position,3,24115,3,50
MatthewBunce,agreement,3,24115,3,50
MatthewBunce,plans,20,24115,8,50
MatthewBunce,member,11,24115,9,50
MatthewBunce,current,3,24115,3,50
MatthewBunce,chairman,4,24115,4,50
MatthewBunce,organisation,8,24115,7,50
MatthewBunce,members,5,24115,4,50
MatthewBunce,differences,5,24115,3,50
MatthewBunce,years,16,24115,10,50
MatthewBunce,ghana,4,24115,3,50
MatthewBunce,experts,4,24115,4,50
MatthewBunce,proposal,3,24115,2,50
MatthewBunce,compared,8,24115,7,50
MatthewBunce,forecast,13,24115,12,50
MatthewBunce,adding,6,24115,5,50
MatthewBunce,available,12,24115,11,50
MatthewBunce,continue,6,24115,6,50
MatthewBunce,largest,12,24115,11,50
MatthewBunce,indonesia,4,24115,3,50
MatthewBunce,join,4,24115,3,50
MatthewBunce,asked,3,24115,3,50
MatthewBunce,opposition,9,24115,5,50
MatthewBunce,says,5,24115,4,50
MatthewBunce,producing,10,24115,8,50
MatthewBunce,dutch,9,24115,6,50
MatthewBunce,study,4,24115,3,50
MatthewBunce,just,6,24115,6,50
MatthewBunce,nations,3,24115,3,50
MatthewBunce,following,5,24115,5,50
MatthewBunce,balance,3,24115,3,50
MatthewBunce,supply,6,24115,6,50
MatthewBunce,began,4,24115,4,50
MatthewBunce,thursday,8,24115,7,50
MatthewBunce,farm,5,24115,3,50
MatthewBunce,agriculture,4,24115,4,50
MatthewBunce,kouassi,3,24115,1,50
MatthewBunce,konan,3,24115,1,50
MatthewBunce,news,3,24115,3,50
MatthewBunce,wednesday,11,24115,8,50
MatthewBunce,ivorian,36,24115,21,50
MatthewBunce,state,15,24115,10,50
MatthewBunce,billion,6,24115,5,50
MatthewBunce,officials,19,24115,14,50
MatthewBunce,office,4,24115,4,50
MatthewBunce,detailed,3,24115,3,50
MatthewBunce,liberalised,3,24115,3,50
MatthewBunce,business,6,24115,6,50
MatthewBunce,strategy,6,24115,5,50
MatthewBunce,normally,3,24115,3,50
MatthewBunce,discuss,4,24115,3,50
MatthewBunce,waiting,10,24115,10,50
MatthewBunce,taken,16,24115,14,50
MatthewBunce,stabilisation,6,24115,5,50
MatthewBunce,campaign,5,24115,4,50
MatthewBunce,remaining,4,24115,4,50
MatthewBunce,stocks,22,24115,13,50
MatthewBunce,delayed,13,24115,10,50
MatthewBunce,weeks,14,24115,10,50
MatthewBunce,previously,3,24115,3,50
MatthewBunce,produced,4,24115,4,50
MatthewBunce,record,14,24115,13,50
MatthewBunce,dispute,4,24115,4,50
MatthewBunce,exports,15,24115,10,50
MatthewBunce,good,28,24115,18,50
MatthewBunce,external,5,24115,5,50
MatthewBunce,ahead,9,24115,9,50
MatthewBunce,licensing,3,24115,3,50
MatthewBunce,problem,19,24115,15,50
MatthewBunce,guy,8,24115,8,50
MatthewBunce,alain,9,24115,8,50
MatthewBunce,production,31,24115,15,50
MatthewBunce,limited,6,24115,5,50
MatthewBunce,arrivals,60,24115,16,50
MatthewBunce,normal,9,24115,7,50
MatthewBunce,financing,8,24115,5,50
MatthewBunce,warehouses,13,24115,11,50
MatthewBunce,main,35,24115,23,50
MatthewBunce,port,56,24115,21,50
MatthewBunce,space,11,24115,7,50
MatthewBunce,ekra,3,24115,2,50
MatthewBunce,delays,7,24115,7,50
MatthewBunce,cotton,20,24115,4,50
MatthewBunce,taking,4,24115,4,50
MatthewBunce,finance,5,24115,3,50
MatthewBunce,operations,6,24115,6,50
MatthewBunce,country,36,24115,21,50
MatthewBunce,busy,3,24115,3,50
MatthewBunce,san,50,24115,19,50
MatthewBunce,pedro,50,24115,19,50
MatthewBunce,opened,20,24115,18,50
MatthewBunce,reference,13,24115,8,50
MatthewBunce,buyer,30,24115,15,50
MatthewBunce,commissions,3,24115,3,50
MatthewBunce,hoping,3,24115,3,50
MatthewBunce,agency,7,24115,6,50
MatthewBunce,commission,4,24115,3,50
MatthewBunce,united,3,24115,3,50
MatthewBunce,states,5,24115,5,50
MatthewBunce,figures,21,24115,14,50
MatthewBunce,unclear,5,24115,5,50
MatthewBunce,estimates,9,24115,7,50
MatthewBunce,range,4,24115,4,50
MatthewBunce,clear,12,24115,10,50
MatthewBunce,picture,6,24115,5,50
MatthewBunce,quantities,9,24115,7,50
MatthewBunce,wait,7,24115,6,50
MatthewBunce,bean,22,24115,17,50
MatthewBunce,sizes,12,24115,8,50
MatthewBunce,quality,81,24115,22,50
MatthewBunce,grammes,9,24115,6,50
MatthewBunce,means,7,24115,7,50
MatthewBunce,cheaper,6,24115,6,50
MatthewBunce,exported,5,24115,4,50
MatthewBunce,daloa,17,24115,8,50
MatthewBunce,gagnoa,25,24115,10,50
MatthewBunce,rains,48,24115,13,50
MatthewBunce,plenty,7,24115,5,50
MatthewBunce,flowers,7,24115,4,50
MatthewBunce,showers,8,24115,6,50
MatthewBunce,december,74,24115,26,50
MatthewBunce,april,11,24115,10,50
MatthewBunce,march,26,24115,14,50
MatthewBunce,based,25,24115,18,50
MatthewBunce,held,15,24115,10,50
MatthewBunce,heavy,6,24115,5,50
MatthewBunce,areas,34,24115,14,50
MatthewBunce,bush,11,24115,11,50
MatthewBunce,tracks,8,24115,6,50
MatthewBunce,covered,3,24115,3,50
MatthewBunce,trucks,14,24115,8,50
MatthewBunce,farmers,49,24115,18,50
MatthewBunce,damage,6,24115,4,50
MatthewBunce,usually,18,24115,16,50
MatthewBunce,rising,9,24115,7,50
MatthewBunce,sunny,5,24115,3,50
MatthewBunce,weather,38,24115,13,50
MatthewBunce,south,17,24115,9,50
MatthewBunce,past,10,24115,8,50
MatthewBunce,dried,6,24115,6,50
MatthewBunce,rain,22,24115,11,50
MatthewBunce,continued,6,24115,5,50
MatthewBunce,north,11,24115,10,50
MatthewBunce,centre,4,24115,4,50
MatthewBunce,west,11,24115,6,50
MatthewBunce,soubre,4,24115,4,50
MatthewBunce,african,26,24115,12,50
MatthewBunce,organization,5,24115,5,50
MatthewBunce,iaco,15,24115,4,50
MatthewBunce,focus,4,24115,3,50
MatthewBunce,low,22,24115,13,50
MatthewBunce,annual,5,24115,5,50
MatthewBunce,chief,8,24115,6,50
MatthewBunce,economist,5,24115,4,50
MatthewBunce,friday,17,24115,11,50
MatthewBunce,programme,3,24115,3,50
MatthewBunce,robusta,10,24115,4,50
MatthewBunce,cents,5,24115,1,50
MatthewBunce,donald,3,24115,3,50
MatthewBunce,kaberuka,6,24115,3,50
MatthewBunce,aim,6,24115,4,50
MatthewBunce,target,7,24115,3,50
MatthewBunce,today,3,24115,3,50
MatthewBunce,arabica,3,24115,2,50
MatthewBunce,association,14,24115,10,50
MatthewBunce,acpc,21,24115,5,50
MatthewBunce,limit,3,24115,2,50
MatthewBunce,green,4,24115,2,50
MatthewBunce,kg,11,24115,8,50
MatthewBunce,bags,10,24115,6,50
MatthewBunce,june,7,24115,6,50
MatthewBunce,africa,13,24115,7,50
MatthewBunce,plan,12,24115,4,50
MatthewBunce,group,10,24115,10,50
MatthewBunce,concerned,3,24115,3,50
MatthewBunce,interview,8,24115,8,50
MatthewBunce,surplus,3,24115,3,50
MatthewBunce,impact,4,24115,4,50
MatthewBunce,charge,4,24115,3,50
MatthewBunce,allowed,4,24115,4,50
MatthewBunce,meaning,3,24115,3,50
MatthewBunce,situation,4,24115,3,50
MatthewBunce,action,3,24115,3,50
MatthewBunce,agenda,7,24115,5,50
MatthewBunce,details,6,24115,4,50
MatthewBunce,met,4,24115,4,50
MatthewBunce,volatile,6,24115,6,50
MatthewBunce,rehabilitation,4,24115,4,50
MatthewBunce,stabilise,3,24115,3,50
MatthewBunce,targets,3,24115,2,50
MatthewBunce,income,5,24115,3,50
MatthewBunce,upcountry,15,24115,8,50
MatthewBunce,laws,3,24115,2,50
MatthewBunce,february,33,24115,16,50
MatthewBunce,paid,16,24115,9,50
MatthewBunce,agents,8,24115,7,50
MatthewBunce,act,5,24115,4,50
MatthewBunce,discussions,10,24115,9,50
MatthewBunce,banks,5,24115,5,50
MatthewBunce,ready,6,24115,6,50
MatthewBunce,currently,3,24115,2,50
MatthewBunce,setting,10,24115,6,50
MatthewBunce,shipment,6,24115,6,50
MatthewBunce,chain,4,24115,3,50
MatthewBunce,law,6,24115,4,50
MatthewBunce,collection,6,24115,5,50
MatthewBunce,pay,9,24115,4,50
MatthewBunce,donors,5,24115,5,50
MatthewBunce,amounts,7,24115,6,50
MatthewBunce,avoid,3,24115,3,50
MatthewBunce,gvcs,5,24115,2,50
MatthewBunce,lack,8,24115,7,50
MatthewBunce,hire,3,24115,2,50
MatthewBunce,future,5,24115,5,50
MatthewBunce,later,11,24115,8,50
MatthewBunce,leader,8,24115,5,50
MatthewBunce,possible,3,24115,3,50
MatthewBunce,talk,8,24115,8,50
MatthewBunce,sporadic,4,24115,3,50
MatthewBunce,nature,3,24115,3,50
MatthewBunce,matching,3,24115,3,50
MatthewBunce,standing,3,24115,3,50
MatthewBunce,stock,4,24115,4,50
MatthewBunce,reported,6,24115,4,50
MatthewBunce,majority,6,24115,5,50
MatthewBunce,numbers,3,24115,3,50
MatthewBunce,arriving,3,24115,3,50
MatthewBunce,companies,16,24115,9,50
MatthewBunce,issued,4,24115,4,50
MatthewBunce,decided,3,24115,2,50
MatthewBunce,far,14,24115,11,50
MatthewBunce,carried,3,24115,2,50
MatthewBunce,widely,9,24115,8,50
MatthewBunce,projected,3,24115,3,50
MatthewBunce,volumes,11,24115,8,50
MatthewBunce,immediately,5,24115,5,50
MatthewBunce,comment,4,24115,4,50
MatthewBunce,date,6,24115,5,50
MatthewBunce,sifca,14,24115,7,50
MatthewBunce,loss,4,24115,4,50
MatthewBunce,making,5,24115,5,50
MatthewBunce,subsidiary,8,24115,6,50
MatthewBunce,sogepag,13,24115,2,50
MatthewBunce,cost,9,24115,6,50
MatthewBunce,caught,5,24115,4,50
MatthewBunce,ideas,3,24115,3,50
MatthewBunce,blind,6,24115,1,50
MatthewBunce,spokesman,7,24115,7,50
MatthewBunce,lost,3,24115,3,50
MatthewBunce,debts,3,24115,2,50
MatthewBunce,purchase,3,24115,3,50
MatthewBunce,managing,7,24115,6,50
MatthewBunce,director,15,24115,11,50
MatthewBunce,run,6,24115,5,50
MatthewBunce,rest,7,24115,7,50
MatthewBunce,probably,6,24115,4,50
MatthewBunce,minority,4,24115,4,50
MatthewBunce,purchases,3,24115,3,50
MatthewBunce,rose,3,24115,3,50
MatthewBunce,cash,3,24115,1,50
MatthewBunce,days,24,24115,17,50
MatthewBunce,immediate,5,24115,5,50
MatthewBunce,gave,6,24115,6,50
MatthewBunce,support,8,24115,7,50
MatthewBunce,sites,3,24115,2,50
MatthewBunce,control,7,24115,6,50
MatthewBunce,key,3,24115,3,50
MatthewBunce,step,3,24115,3,50
MatthewBunce,buy,8,24115,7,50
MatthewBunce,mainly,5,24115,5,50
MatthewBunce,used,9,24115,6,50
MatthewBunce,directly,7,24115,7,50
MatthewBunce,parent,3,24115,3,50
MatthewBunce,point,6,24115,5,50
MatthewBunce,variable,5,24115,3,50
MatthewBunce,got,3,24115,3,50
MatthewBunce,analysts,26,24115,13,50
MatthewBunce,funding,3,24115,3,50
MatthewBunce,training,4,24115,3,50
MatthewBunce,poor,12,24115,9,50
MatthewBunce,little,19,24115,13,50
MatthewBunce,expertise,3,24115,3,50
MatthewBunce,guideline,6,24115,6,50
MatthewBunce,prolonged,3,24115,2,50
MatthewBunce,dry,20,24115,12,50
MatthewBunce,rainy,5,24115,3,50
MatthewBunce,pod,21,24115,9,50
MatthewBunce,clearer,3,24115,2,50
MatthewBunce,harmattan,12,24115,10,50
MatthewBunce,light,8,24115,4,50
MatthewBunce,analyst,27,24115,10,50
MatthewBunce,depends,3,24115,3,50
MatthewBunce,heads,3,24115,3,50
MatthewBunce,southwards,3,24115,3,50
MatthewBunce,giving,5,24115,5,50
MatthewBunce,moved,3,24115,2,50
MatthewBunce,average,14,24115,8,50
MatthewBunce,dimbokro,4,24115,4,50
MatthewBunce,showed,10,24115,8,50
MatthewBunce,fell,8,24115,4,50
MatthewBunce,build,4,24115,3,50
MatthewBunce,overall,6,24115,5,50
MatthewBunce,rainfall,6,24115,4,50
MatthewBunce,flowering,10,24115,8,50
MatthewBunce,soil,3,24115,2,50
MatthewBunce,moisture,4,24115,2,50
MatthewBunce,regions,4,24115,3,50
MatthewBunce,recently,11,24115,10,50
MatthewBunce,farms,12,24115,5,50
MatthewBunce,started,6,24115,5,50
MatthewBunce,region,6,24115,6,50
MatthewBunce,development,16,24115,11,50
MatthewBunce,longer,3,24115,3,50
MatthewBunce,sun,6,24115,5,50
MatthewBunce,beans,24,24115,14,50
MatthewBunce,considered,3,24115,3,50
MatthewBunce,levels,30,24115,21,50
MatthewBunce,seen,29,24115,20,50
MatthewBunce,belt,4,24115,3,50
MatthewBunce,particularly,6,24115,5,50
MatthewBunce,sassandra,6,24115,5,50
MatthewBunce,adiake,4,24115,3,50
MatthewBunce,higher,19,24115,12,50
MatthewBunce,usual,11,24115,8,50
MatthewBunce,pods,18,24115,6,50
MatthewBunce,regional,4,24115,4,50
MatthewBunce,slowing,3,24115,3,50
MatthewBunce,central,10,24115,7,50
MatthewBunce,stopped,3,24115,2,50
MatthewBunce,private,9,24115,8,50
MatthewBunce,activity,7,24115,5,50
MatthewBunce,slowed,4,24115,3,50
MatthewBunce,latest,3,24115,3,50
MatthewBunce,follow,3,24115,3,50
MatthewBunce,soon,4,24115,3,50
MatthewBunce,estimated,13,24115,11,50
MatthewBunce,shippers,6,24115,4,50
MatthewBunce,clients,6,24115,6,50
MatthewBunce,owner,4,24115,4,50
MatthewBunce,amsterdam,12,24115,4,50
MatthewBunce,pick,6,24115,5,50
MatthewBunce,peak,4,24115,4,50
MatthewBunce,slow,5,24115,5,50
MatthewBunce,january,57,24115,24,50
MatthewBunce,tail,3,24115,3,50
MatthewBunce,deal,7,24115,6,50
MatthewBunce,saying,4,24115,3,50
MatthewBunce,list,7,24115,6,50
MatthewBunce,signed,3,24115,3,50
MatthewBunce,counters,3,24115,3,50
MatthewBunce,roadsides,5,24115,5,50
MatthewBunce,moving,3,24115,3,50
MatthewBunce,strong,10,24115,10,50
MatthewBunce,area,12,24115,9,50
MatthewBunce,visited,9,24115,6,50
MatthewBunce,purchasing,8,24115,6,50
MatthewBunce,centres,4,24115,3,50
MatthewBunce,running,5,24115,4,50
MatthewBunce,deterioration,4,24115,4,50
MatthewBunce,southwest,7,24115,5,50
MatthewBunce,prime,4,24115,4,50
MatthewBunce,daniel,3,24115,3,50
MatthewBunce,kablan,3,24115,3,50
MatthewBunce,older,3,24115,2,50
MatthewBunce,trees,27,24115,11,50
MatthewBunce,boosted,6,24115,5,50
MatthewBunce,yields,4,24115,3,50
MatthewBunce,humidity,18,24115,12,50
MatthewBunce,totalling,3,24115,3,50
MatthewBunce,exportable,5,24115,5,50
MatthewBunce,stores,13,24115,8,50
MatthewBunce,forecasts,5,24115,4,50
MatthewBunce,survival,4,24115,3,50
MatthewBunce,harvesting,3,24115,3,50
MatthewBunce,plantation,9,24115,6,50
MatthewBunce,insect,5,24115,3,50
MatthewBunce,black,3,24115,3,50
MatthewBunce,harvest,4,24115,4,50
MatthewBunce,different,5,24115,5,50
MatthewBunce,plantations,12,24115,9,50
MatthewBunce,better,21,24115,15,50
MatthewBunce,shape,4,24115,4,50
MatthewBunce,distribution,6,24115,6,50
MatthewBunce,concentrated,3,24115,3,50
MatthewBunce,kept,8,24115,7,50
MatthewBunce,mixed,5,24115,4,50
MatthewBunce,help,8,24115,6,50
MatthewBunce,brought,3,24115,3,50
MatthewBunce,village,8,24115,8,50
MatthewBunce,road,5,24115,4,50
MatthewBunce,larger,3,24115,3,50
MatthewBunce,operating,3,24115,3,50
MatthewBunce,firm,9,24115,7,50
MatthewBunce,offered,4,24115,4,50
MatthewBunce,like,4,24115,4,50
MatthewBunce,long,12,24115,11,50
MatthewBunce,term,6,24115,5,50
MatthewBunce,plant,16,24115,9,50
MatthewBunce,agricultural,4,24115,4,50
MatthewBunce,increase,6,24115,5,50
MatthewBunce,weak,3,24115,3,50
MatthewBunce,cycle,3,24115,2,50
MatthewBunce,dominate,3,24115,3,50
MatthewBunce,sector,25,24115,13,50
MatthewBunce,franc,4,24115,4,50
MatthewBunce,favourable,5,24115,5,50
MatthewBunce,encourage,7,24115,7,50
MatthewBunce,cherries,4,24115,1,50
MatthewBunce,tour,3,24115,3,50
MatthewBunce,underway,3,24115,3,50
MatthewBunce,harvests,5,24115,4,50
MatthewBunce,drying,25,24115,14,50
MatthewBunce,sorting,6,24115,4,50
MatthewBunce,meant,3,24115,3,50
MatthewBunce,bought,7,24115,4,50
MatthewBunce,care,3,24115,3,50
MatthewBunce,bad,4,24115,3,50
MatthewBunce,jean,7,24115,7,50
MatthewBunce,seeing,3,24115,3,50
MatthewBunce,instead,3,24115,3,50
MatthewBunce,cumulative,4,24115,1,50
MatthewBunce,southwestern,5,24115,4,50
MatthewBunce,noted,5,24115,4,50
MatthewBunce,east,4,24115,4,50
MatthewBunce,noticeable,3,24115,3,50
MatthewBunce,local,25,24115,20,50
MatthewBunce,tree,5,24115,4,50
MatthewBunce,productive,4,24115,4,50
MatthewBunce,takes,3,24115,3,50
MatthewBunce,twice,5,24115,5,50
MatthewBunce,expects,5,24115,3,50
MatthewBunce,handle,4,24115,4,50
MatthewBunce,moist,3,24115,3,50
MatthewBunce,capacity,20,24115,12,50
MatthewBunce,saturday,3,24115,3,50
MatthewBunce,auctioning,4,24115,4,50
MatthewBunce,people,29,24115,15,50
MatthewBunce,match,5,24115,5,50
MatthewBunce,factory,5,24115,3,50
MatthewBunce,process,6,24115,6,50
MatthewBunce,prospects,6,24115,5,50
MatthewBunce,border,3,24115,3,50
MatthewBunce,km,3,24115,2,50
MatthewBunce,continuing,5,24115,5,50
MatthewBunce,fruits,3,24115,2,50
MatthewBunce,potential,6,24115,5,50
MatthewBunce,falling,4,24115,4,50
MatthewBunce,tabou,5,24115,3,50
MatthewBunce,stations,8,24115,6,50
MatthewBunce,periods,3,24115,3,50
MatthewBunce,mm,26,24115,5,50
MatthewBunce,southern,14,24115,7,50
MatthewBunce,received,5,24115,5,50
MatthewBunce,deficit,3,24115,3,50
MatthewBunce,highly,3,24115,2,50
MatthewBunce,depend,4,24115,3,50
MatthewBunce,pushing,4,24115,4,50
MatthewBunce,short,4,24115,4,50
MatthewBunce,increased,5,24115,5,50
MatthewBunce,harvested,3,24115,3,50
MatthewBunce,risen,4,24115,3,50
MatthewBunce,looking,6,24115,6,50
MatthewBunce,flow,4,24115,4,50
